Course/exam,TermCD,SchoolYear,CourseSchoolDBN,Table,CourseTitle,Mark,Mark,NumericEquivalent,Credits,CreditEarned,CreditEarned,Term Average Display,Credits Total,Credit Earned Total,Credits Average,StudentID,Credits Total,Credit Earned Total,Cumulative Term Average1,Credits Average
Course,2,2018,30Q258,HBS11U**,HUP 102 Critical Thi,B, ,85,0.5,35.5,0.5,,,,,,,,,
Course,2,2018,30Q258,HGS43,GLOBAL STUDIES 10 1 ,86, ,86,1,35.5,1,,,,,,,,,
Course,2,2018,30Q258,HGS44,GLOBAL STUDIES 10 2 ,86, ,86,1,35.5,1,,,,,,,,,
Course,2,2018,30Q258,MGS22,GEOMETRY 2 OF 2,77, ,77,1,35.5,1,,,,,,,,,
Course,2,2018,30Q258,PPS84,PHYS ED,87, ,87,0.5,35.5,0.5,,,,,,,,,
Course,2,2018,30Q258,RVS22T,Engineering in the W,90, ,90,1,35.5,1,,,,,,,,,
Course,2,2018,30Q258,SES22,EARTH SCIENCE 2 OF 2,77, ,77,1,35.5,1,,,,,,,,,
Course,2,2018,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,35.5,0,85.1,7.5,7.5,7.5,,,,,
Course,1,2018,30Q258,AUS21,Digital Art 1 of 2,90, ,90,0.5,35.5,0.5,,,,,,,,,
Course,1,2018,30Q258,EES85,ENGLISH 11 1 OF 2,81, ,81,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,HGS41,GLOBAL STUDIES 9 1 O,86, ,86,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,HGS42,GLOBAL STUDIES 9 2 O,86, ,86,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,MGS21,GEOMETRY 1 OF 2,84, ,84,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,PPS83,PHYS ED,80, ,80,0.5,35.5,0.5,,,,,,,,,
Course,1,2018,30Q258,RVS21T,Engineering in the W,92, ,92,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,SES21,EARTH SCIENCE 1 OF 2,86, ,86,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,35.5,0,85.71428571,7,7,7,,,,,
Course,2,2017,30Q258,EES83,ENGLISH 10 1 OF 2,83, ,83,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,EES84,ENGLISH 10 2 OF 2,83, ,83,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,MES43,CC ALGEBRA 3 OF 4,78, ,78,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,MES44,CC ALGEBRA 4 OF 4,78, ,78,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,80, ,80,0.5,35.5,0.5,,,,,,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,90, ,90,0.5,35.5,0.5,,,,,,,,,
Course,2,2017,30Q258,SLS22,LIVING ENV 2 OF 2,92, ,92,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,100, ,100,0,35.5,0,,,,,,,,,
Course,2,2017,30Q258,SQS22T,ENGINEERING FOUNDATI,91, ,91,1,35.5,1,84.28571429,7,7,7,,,,,
Course,1,2017,30Q258,EES81,ENGLISH 9 1 OF 2,86, ,86,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,EES82,ENGLISH 9 2 OF 2,86, ,86,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,MES41,CC ALGEBRA 1 OF 4,77, ,77,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,MES42,CC ALGEBRA 2 OF 4,77, ,77,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,87, ,87,0.5,35.5,0.5,,,,,,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,93, ,93,0.5,35.5,0.5,,,,,,,,,
Course,1,2017,30Q258,SLS21,LIVING ENV 1 OF 2,89, ,89,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,99, ,99,0,35.5,0,,,,,,,,,
Course,1,2017,30Q258,SQS21T,ENGINEERING FOUNDATI,85, ,85,1,35.5,1,84.28571429,7,7,7,,,,,
Exam  ,2,2018,30Q258,EXRCE ,CC ELA REG JUN,88,*,88,0,35.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,HXRCE ,GLOBAL II REG JUN,81,*,81,0,35.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,MXRKE ,CC GEOMETRY REG JUN,71,*,71,0,35.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRUE ,PHSET ES R JUN,81,*,81,0,35.5,0,,0,0,0,,,,,
Exam  ,2,2017,30Q258,MXRCE ,CC ALGEBRA I REG JUN,77, ,77,0,35.5,0,,,,,,,,,
Exam  ,2,2017,30Q258,SXRKE ,LIVENVIR R JUNE,83, ,83,0,35.5,0,,0,0,0,244736369,35.5,35.5,83.61267606,35.5
Course,1,2019,30Q258,AJS21,Photography 1 of 2,74, ,74,1,0,1,,,,,,,,,
Course,1,2019,30Q258,EES21,Capstone,68, ,68,1,0,1,,,,,,,,,
Course,1,2019,30Q258,HES11,ECONOMICS,74, ,74,1,0,1,,,,,,,,,
Course,1,2019,30Q258,HUS21X,AP US History,65, ,65,1,0,1,,,,,,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,68, ,68,1,0,1,,,,,,,,,
Course,1,2019,30Q258,PPS87,PHYS ED,87, ,87,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,RQS43T,Technology & Sustain,71, ,71,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,SQS21QA,Advanced Engineering,65, ,65,1,0,1,70.42857143,7,7,7,,,,,
Course,7,2018,30Q502,MRF22,Algebra 2/Trig Term ,85, ,85,1,0,1,85,1,1,1,,,,,
Course,2,2018,30Q258,ANS22,STUDIO ART II 2 of 2,78, ,78,1,0,1,,,,,,,,,
Course,2,2018,30Q258,EES88X,AP English Language ,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,FSS62,SPANISH I  2 OF 2,77, ,77,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HUS22,US HISTORY 2 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,55, ,55,1,0,0,,,,,,,,,
Course,2,2018,30Q258,PPS86,PHYS ED,79, ,79,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,RQS42T,College and Career F,70, ,70,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SCS22,CHEMISTRY 2 OF 2,66, ,66,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,0,0,68.64285714,7,6,7,,,,,
Course,1,2018,30Q258,ANS21,STUDIO ART I 1 of 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2018,30Q258,EES87X,AP English Language ,76, ,76,1,0,1,,,,,,,,,
Course,1,2018,30Q258,FSS61QA,Heritage Spanish 1,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HUS21,US HISTORY 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS85,PHYS ED,91, ,91,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,RQS41T,College and Career F,76, ,76,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SCS21,CHEMISTRY 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,0,0,69.92857143,7,7,7,,,,,
Course,2,2017,30Q258,CHS22,Greek Theater II,83, ,83,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,EES86,ENGLISH 11 2 OF 2,78, ,78,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS43,GLOBAL STUDIES 10 1 ,65, ,65,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS44,GLOBAL STUDIES 10 2 ,65, ,65,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MGS22,CC Geometry 2 of 2,71, ,71,1,0,1,,,,,,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,77, ,77,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,90, ,90,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,PPS84,PHYS ED,95, ,95,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,SES22,EARTH SCIENCE 2 OF 2,67, ,67,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,0,0,74.07142857,7,7,7,,,,,
Course,1,2017,30Q258,CHS21,Greek Theater I,80, ,80,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,EES85,ENGLISH 11 1 OF 2,77, ,77,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HGS41,GLOBAL STUDIES 9 1 O,72, ,72,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HGS42,GLOBAL STUDIES 9 2 O,72, ,72,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MGS21,CC Geometry 1 of 2,73, ,73,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,74, ,74,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,93, ,93,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,PPS83,PHYS ED,93, ,93,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,SES21,EARTH SCIENCE 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,0,0,75.57142857,7,7,7,,,,,
Course,7,2016,30Q450,SLF21,LIV ENVI T 1/2,80, ,80,1,0,1,,,,,,,,,
Course,7,2016,30Q450,SLF22,LIV ENVI T 2/2,70, ,70,1,0,1,75,2,2,2,,,,,
Course,1,2016,30Q450,BCS11T2K,CFM CAREER & FIN MGM,65, ,65,1,0,1,,,,,,,,,
Course,1,2016,30Q450,EEN41QQK,ENGLISH 9,65, ,65,2,0,2,,,,,,,,,
Course,1,2016,30Q450,FTN31,ITALIAN YR I,85, ,85,2,0,2,,,,,,,,,
Course,1,2016,30Q450,HGN21QQK,GLOBAL HIST YR 1/2,65, ,65,2,0,2,,,,,,,,,
Course,1,2016,30Q450,KCS11TQK,INTRO TO CULINARY AR,65, ,65,1,0,1,,,,,,,,,
Course,1,2016,30Q450,MEN11QCK,CCLS ALGEBRA I,65, ,65,2,0,2,,,,,,,,,
Course,1,2016,30Q450,PPS11QC,MIXED PHYS ED,65,*,65,0.58,0,0.58,,,,,,,,,
Course,1,2016,30Q450,PPS11QC2,MIXED PHYS ED,70,*,70,0.58,0,0.58,,,,,,,,,
Course,1,2016,30Q450,SLN11QL,LAB - LIVING ENVI,P,*,,0,0,0,,,,,,,,,
Course,1,2016,30Q450,SLN11QQK,LIVING ENVIRONMENT,55, ,55,2,0,0,,,,,,,,,
Course,1,2016,30Q450,UVN41,BEGINNING CHORUS,65, ,65,2,0,2,66.42857143,15.16,13.16,14,,,,,
Exam  ,1,2019,30Q258,HXRUR ,USHIST REG JAN,71, ,71,0,0,0,,0,0,0,,,,,
Exam  ,2,2018,30Q258,MXRNE ,CC ALGEBRA II REG JU,49, ,49,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRXE ,CHEMISTRY R JUNE,39,*,39,0,0,0,,0,0,0,,,,,
Exam  ,2,2017,30Q258,HXRTE ,GLOBAL TRNS REG JUN,75,*,75,0,0,0,,,,,,,,,
Exam  ,2,2017,30Q258,MXRKE ,CC GEOMETRY REG JUN,55, ,55,0,0,0,,,,,,,,,
Exam  ,2,2017,30Q258,SXRUE ,PHSET ES R JUN,62, ,62,0,0,0,,0,0,0,,,,,
Exam  ,1,2017,30Q258,EXRCR ,CC ELA REG JAN,65, ,65,0,0,0,,0,0,0,,,,,
Exam  ,1,2016,30Q450,MXRCE ,CC ALGEBRA I REG JUN,76,*,76,0,0,0,,,,,,,,,
Exam  ,1,2016,30Q450,SXRKE ,LIVENVIR R JUNE,75,*,75,0,0,0,,0,0,0,209898436,53.16,50.16,70.68269231,52
Course,1,2019,30Q258,AUS21,Digital Art 1 of 2,96, ,96,0.5,23,0.5,,,,,,,,,
Course,1,2019,30Q258,EES85,ENGLISH 11 1 OF 2,93, ,93,1,23,1,,,,,,,,,
Course,1,2019,30Q258,HGS41,GLOBAL STUDIES 9 1 O,90, ,90,1,23,1,,,,,,,,,
Course,1,2019,30Q258,HGS42,GLOBAL STUDIES 9 2 O,90, ,90,1,23,1,,,,,,,,,
Course,1,2019,30Q258,MGS21,GEOMETRY 1 OF 2,89, ,89,1,23,1,,,,,,,,,
Course,1,2019,30Q258,PPS83,PHYS ED,100, ,100,0.5,23,0.5,,,,,,,,,
Course,1,2019,30Q258,RVS21T,Engineering in the W,94, ,94,1,23,1,,,,,,,,,
Course,1,2019,30Q258,SWS21X,AP Environmental Sci,P,*,,1,23,1,,,,,,,,,
Course,1,2019,30Q258,SWS21XL,AP Environmental Sci,P,*,,0,23,0,92.33333333,7,7,6,,,,,
Course,2,2018,30Q258,EES83,ENGLISH 10 1 OF 2,97, ,97,1,23,1,,,,,,,,,
Course,2,2018,30Q258,EES84,ENGLISH 10 2 OF 2,97, ,97,1,23,1,,,,,,,,,
Course,2,2018,30Q258,MES43,INTEGRATED ALGEBRA 3,89, ,89,1,23,1,,,,,,,,,
Course,2,2018,30Q258,MES44,INTEGRATED ALGEBRA 4,89, ,89,1,23,1,,,,,,,,,
Course,2,2018,30Q258,PHS22,HEALTH 2 of 2,85, ,85,0.5,23,0.5,,,,,,,,,
Course,2,2018,30Q258,PPS82,PHYS ED,99, ,99,0.5,23,0.5,,,,,,,,,
Course,2,2018,30Q258,SES22,EARTH SCIENCE 2 OF 2,91, ,91,1,23,1,,,,,,,,,
Course,2,2018,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,23,0,,,,,,,,,
Course,2,2018,30Q258,SLW11,TRANSFER LIVING ENV ,CR,*,,2,23,2,,,,,,,,,
Course,2,2018,30Q258,SLW11QL,TRANSFER LIVING ENV ,P,*,,0,23,0,,,,,,,,,
Course,2,2018,30Q258,SQS22T,ENGINEERING FOUNDATI,87, ,87,1,23,1,91.71428571,9,9,7,,,,,
Course,1,2018,30Q258,EES81,ENGLISH 9 1 OF 2,93, ,93,1,23,1,,,,,,,,,
Course,1,2018,30Q258,EES82,ENGLISH 9 2 OF 2,93, ,93,1,23,1,,,,,,,,,
Course,1,2018,30Q258,MES41,INTEGRATED ALGEBRA 1,90, ,90,1,23,1,,,,,,,,,
Course,1,2018,30Q258,MES42,INTEGRATED ALGEBRA 2,90, ,90,1,23,1,,,,,,,,,
Course,1,2018,30Q258,PHS21,HEALTH 1 of 2,94, ,94,0.5,23,0.5,,,,,,,,,
Course,1,2018,30Q258,PPS81,PHYS ED,96, ,96,0.5,23,0.5,,,,,,,,,
Course,1,2018,30Q258,SES21,EARTH SCIENCE 1 OF 2,93, ,93,1,23,1,,,,,,,,,
Course,1,2018,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,23,0,,,,,,,,,
Course,1,2018,30Q258,SQS21T,ENGINEERING FOUNDATI,88, ,88,1,23,1,91.71428571,7,7,7,,,,,
Exam  ,2,2018,30Q258,MXRCE ,CC ALGEBRA I REG JUN,84,*,84,0,23,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRUE ,PHSET ES R JUN,95,*,95,0,23,0,,0,0,0,,,,,
Exam  ,2,2017,84Q321,SXRKE ,LIVENVIR R,85, ,85,0,23,0,,0,0,0,219895497,23,23,91.9,20
Course,1,2019,30Q258,EWS11UA,ENG 101 - Compositio,A, ,95,1,0,1,,,,,,,,,
Course,1,2019,30Q258,FSS63X**,AP Spanish Language ,95, ,95,1,0,1,,,,,,,,,
Course,1,2019,30Q258,FSS64X**,AP Spanish Language ,95, ,95,1,0,1,,,,,,,,,
Course,1,2019,30Q258,HES11,ECONOMICS,90, ,90,1,0,1,,,,,,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,88, ,88,1,0,1,,,,,,,,,
Course,1,2019,30Q258,PPS87,PHYS ED,96, ,96,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,RQS43T,Technology & Sustain,89, ,89,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,SPS21,PHYSICS  1 OF 2,87, ,87,1,0,1,,,,,,,,,
Course,1,2019,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,0,0,94.5,7,7,7,,,,,
Course,2,2018,30Q258,ANS22,STUDIO ART II 2 of 2,96, ,96,1,0,1,,,,,,,,,
Course,2,2018,30Q258,EES88X,AP English Language ,86, ,86,1,0,1,,,,,,,,,
Course,2,2018,30Q258,FSS62QA,Heritage Spanish 2,97, ,97,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HUS22,US HISTORY 2 OF 2,90, ,90,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,66, ,66,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PPS86,PHYS ED,96, ,96,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,RQS42T,College and Career F,91, ,91,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SKS22,Science of Robotics ,83, ,83,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,TQS22,Robotics Fabrication,83, ,83,1,0,1,87.06666667,7.5,7.5,7.5,,,,,
Course,1,2018,30Q258,EES87X,AP English Language ,84, ,84,1,0,1,,,,,,,,,
Course,1,2018,30Q258,FSS61QA,Heritage Spanish 1,92, ,92,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HBS11U**,HUP 102 - Critical T,B, ,85,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HUS21,US HISTORY 1 OF 2,94, ,94,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,92, ,92,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PHS11,HEALTH,92, ,92,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS85,PHYS ED,97, ,97,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,RQS41T,College and Career F,91, ,91,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SKS21,Science of Robotics,85, ,85,0.5,0,0.5,91.2,7.5,7.5,7.5,,,,,
Course,2,2017,30Q258,CHS22,Greek Theater II,91, ,91,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,EES86,ENGLISH 11 2 OF 2,95, ,95,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS43,GLOBAL STUDIES 10 1 ,89, ,89,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS44,GLOBAL STUDIES 10 2 ,89, ,89,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MGS22,CC Geometry 2 of 2,87, ,87,1,0,1,,,,,,,,,
Course,2,2017,30Q258,PPS84,PHYS ED,95, ,95,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,RVS22T,Engineering in the W,91, ,91,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SCS22,CHEMISTRY 2 OF 2,87, ,87,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,0,0,90.14285714,7,7,7,,,,,
Course,1,2017,30Q258,CHS21,Greek Theater I,83, ,83,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,EES85,ENGLISH 11 1 OF 2,82, ,82,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HGS41,GLOBAL STUDIES 9 1 O,85, ,85,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HGS42,GLOBAL STUDIES 9 2 O,85, ,85,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MGS21,CC Geometry 1 of 2,86, ,86,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PPS83,PHYS ED,90, ,90,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,RVS21T,Engineering in the W,92, ,92,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SCS21,CHEMISTRY 1 OF 2,82, ,82,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,0,0,85.5,7,7,7,,,,,
Course,2,2016,30Q258,ANS21,STUDIO ART I 1 of 2,74, ,74,1,0,1,,,,,,,,,
Course,2,2016,30Q258,EES83,ENGLISH 10 1 OF 2,86, ,86,1,0,1,,,,,,,,,
Course,2,2016,30Q258,EES84,ENGLISH 10 2 OF 2,86, ,86,1,0,1,,,,,,,,,
Course,2,2016,30Q258,MES22,CC Algebra I 2 of 2,68, ,68,1,0,1,,,,,,,,,
Course,2,2016,30Q258,PPS82,PHYS ED,91, ,91,0.5,0,0.5,,,,,,,,,
Course,2,2016,30Q258,SLS22,LIVING ENV 2 OF 2,84, ,84,1,0,1,,,,,,,,,
Course,2,2016,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,,,,,,,,,
Course,2,2016,30Q258,SQS22T,ENGINEERING FOUNDATI,90, ,90,1,0,1,82.07692308,6.5,6.5,6.5,,,,,
Course,1,2016,30Q258,EES81,ENGLISH 9 1 OF 2,86, ,86,1,0,1,,,,,,,,,
Course,1,2016,30Q258,EES82,ENGLISH 9 2 OF 2,86, ,86,1,0,1,,,,,,,,,
Course,1,2016,30Q258,MES21,CC Algebra I 1 of 2,71, ,71,1,0,1,,,,,,,,,
Course,1,2016,30Q258,PPS81,PHYS ED,87, ,87,0.5,0,0.5,,,,,,,,,
Course,1,2016,30Q258,RZS21T,WORK BASED LEARNING ,80, ,80,1,0,1,,,,,,,,,
Course,1,2016,30Q258,SLS21,LIVING ENV 1 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,1,2016,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,0,0,,,,,,,,,
Course,1,2016,30Q258,SQS21T,ENGINEERING FOUNDATI,88, ,88,1,0,1,81.61538462,6.5,6.5,6.5,,,,,
Exam  ,2,2018,30Q258,HXRUE ,USHIST REG JUNE,94,*,94,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,MXRNE ,CC ALGEBRA II REG JU,63, ,63,0,0,0,,0,0,0,,,,,
Exam  ,2,2017,30Q258,HXRTE ,GLOBAL TRNS REG JUN,97,*,97,0,0,0,,,,,,,,,
Exam  ,2,2017,30Q258,MXRKE ,CC GEOMETRY REG JUN,75, ,75,0,0,0,,,,,,,,,
Exam  ,2,2017,30Q258,SXRXE ,CHEMISTRY R JUNE,64, ,64,0,0,0,,0,0,0,,,,,
Exam  ,1,2017,30Q258,EXRCR ,CC ELA REG JAN,88, ,88,0,0,0,,0,0,0,,,,,
Exam  ,2,2016,30Q258,MXRCE ,CC ALGEBRA I REG JUN,77, ,77,0,0,0,,,,,,,,,
Exam  ,2,2016,30Q258,SXRKE ,LIVENVIR R JUNE,78, ,78,0,0,0,,0,0,0,220079206,49,49,87.59183673,49
Course,2,2018,30Q258,EJS11,Yearbook,78, ,78,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HVS11,PART IN GOVT,84, ,84,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PPS88,PHYS ED,92, ,92,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,RQS44T,CDOS Career Studies ,78, ,78,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SPS22,PHYSICS  2 OF 2,74, ,74,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SPS22QL,PHYSICS LAB 2 OF 2,P,*,,0,0,0,,,,,,,,,
Course,2,2018,30Q258,TQS11U,MAE109 Intro to Engi,C, ,75,1,0,1,79.2,5,5,5,,,,,
Course,1,2018,30Q258,AJS11,Digital Photography,80, ,80,1,0,1,,,,,,,,,
Course,1,2018,30Q258,EWS11U,ENG 259 Technical Wr,C-, ,73,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HES11,ECONOMICS,79, ,79,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MQS11S,MAT 115 Skills Lab,P,*,,0,0,0,,,,,,,,,
Course,1,2018,30Q258,MQS11U**,MAT 115 - College Al,B, ,85,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS87,PHYS ED,91, ,91,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,RQS43T,CDOS Career Studies ,94, ,94,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SDS21,Industrial Science 1,85, ,85,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SPS21,PHYSICS  1 OF 2,77, ,77,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,0,0,82.85714286,7,7,7,,,,,
Course,2,2017,30Q258,ALS11,Advanced Art Portfol,77, ,77,1,0,1,,,,,,,,,
Course,2,2017,30Q258,EES88U,ENG 101 - English 12,A, ,95,1,0,1,,,,,,,,,
Course,2,2017,30Q258,FSS62,SPANISH I  2 OF 2,80, ,80,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HUS22,US HISTORY 2 OF 2,73, ,73,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MRS22,CC Algebra II 2 of 2,78, ,78,1,0,1,,,,,,,,,
Course,2,2017,30Q258,PPS86,PHYS ED,88, ,88,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,RQS42T,College and Career F,78, ,78,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,SPS22QC,Practical Physics 2 ,96, ,96,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SPS22QLC,Practical Physics La,P,*,,0,0,0,83.14285714,7,7,7,,,,,
Course,1,2017,30Q258,ANS22,STUDIO ART II,86, ,86,1,0,1,,,,,,,,,
Course,1,2017,30Q258,EES87,ENGLISH 12 1 OF 2,78, ,78,1,0,1,,,,,,,,,
Course,1,2017,30Q258,FSS61,SPANISH I  1 OF 2,80, ,80,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HUS21,US HISTORY 1 OF 2,78, ,78,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MRS21,CC Algebra II 1 of 2,75, ,75,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PPS85,PHYS ED,95, ,95,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,RQS41T,College and Career F,82, ,82,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,SPS21QC,Practical Physics 1 ,99, ,99,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SPS21QLC,Practical Physics La,P,*,,0,0,0,83.5,7,7,7,,,,,
Course,2,2016,30Q258,EES86,ENGLISH 11 2 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,2,2016,30Q258,HGS43,GLOBAL STUDIES 10 1 ,77, ,77,1,0,1,,,,,,,,,
Course,2,2016,30Q258,HGS44,GLOBAL STUDIES 10 2 ,77, ,77,1,0,1,,,,,,,,,
Course,2,2016,30Q258,MGS22,CC Geometry 2 of 2,82, ,82,1,0,1,,,,,,,,,
Course,2,2016,30Q258,PPS84,PHYS ED,94, ,94,0.5,0,0.5,,,,,,,,,
